TempSensor0,TempSensor1,TempSensor2,TempSensor3,VibraSensor0,VibraSensor1,VibraSensor2,VibraSensor3
92.92384779422324,39.07664460682096,41.3302337778183,93.50095494944635,980.048124748791,2007.747030412734,2042.7785254831138,2019.9443925894325
79.4818661931448,90.82143255625137,41.76514204745936,79.83987100359862,1972.0584632366476,983.0236291446347,1972.0761289648424,2001.4157262360332
41.148288737769235,90.55132272033042,42.673466890025594,89.32854849239487,994.1912917695804,1960.6907675627083,983.1476273817873,999.9971032418821
38.66139116275212,87.32940093606531,88.09701688842881,93.55787156530265,2009.023209292421,997.1096380567346,965.226460354601,2005.8456385875372
41.77620905299757,89.81617436016235,41.152177002268346,91.21909624092666,1966.4021770711142,1981.4784869732919,979.2926559421865,1977.3310401358299
82.47484621041392,81.98515797925621,94.2912870514636,92.57892051366828,1010.124823785705,2009.9784461627683,2037.5584613979279,983.4378510124416
97.9605564899935,95.39387881480697,89.92817115349037,41.78247933428288,2002.817842957082,999.7110087691794,1996.481862494032,1032.2745753361603
92.95430822193507,87.004411313733,89.56379990303145,87.52643599548793,1964.0730209244382,2025.5838009783954,1001.8165600751856,1987.798998567814
85.90543206932244,87.4787977933429,42.99238087466219,39.87355297176838,1001.7258573765738,2002.5055126156258,1990.5750480006143,2053.845551380455
97.15647943491926,44.04291340131245,89.1842968015706,85.22332873257743,1999.2914258831988,966.6654204330516,1992.381292502635,1969.501685360357
89.739448247664,92.76229203191026,41.24169591194495,42.79351511487667,1993.7032108361987,2009.0380854347347,2021.8395678408017,1022.903173454519
47.12055930369146,43.33061233171824,91.18067926159287,93.7922468900485,1012.8003242354223,1013.1597041251053,1958.114969787633,2004.7171552638345
90.1688006796729,89.69246975906006,45.00530600312463,94.74150297315514,1004.1990616572364,1985.6014206304624,972.7743361216883,986.8422559969956
96.07069580412895,94.89008334803623,89.16339347182719,36.80562081250733,1949.6958257550093,2029.2736833831268,984.3890652783004,999.9439748066504
89.76778679769778,41.95857534428987,45.63560202766174,87.52542662531968,2033.8801097045807,992.4625258447032,1973.8267803313904,1987.4060388168207
38.353663541179145,45.52614056444587,88.48035028399697,92.11870444162032,1940.5212352284536,2015.6846127712352,2022.266429120859,1007.9940366037317
42.51065131431429,45.606294835428905,84.68371390835667,87.20861630506317,2077.253654162794,2026.8671235382576,986.3256431559016,1977.4073767312675
82.99832702424376,86.62346410524187,95.82271619231021,37.90389125204871,1997.4212947673304,1987.7395218368497,2017.1681936310117,976.8720999669273
43.65105297296107,93.10508308987818,95.37313490820792,88.6291816706333,2016.1530448699689,2038.4055925542243,1956.5010087865787,996.5943487246772
86.02990073092627,95.71694206896113,41.59678863533959,39.09641853245856,993.5271301249373,2018.6744137656551,2031.238951835652,1970.780120252114
85.15776734063974,87.0721336190413,92.98544552099709,41.50729553093054,2027.535626283438,2009.4209056138754,984.8780290542484,1976.0921819036703
93.76983395720684,88.41551446890077,41.83712444704664,89.05519019946472,1006.2885612406607,2022.4850888192839,1984.1208022644373,1975.644106295631
91.45913055563624,91.85554980217974,84.42412147314623,84.38440552293453,1987.7616400451138,1022.6229061534107,2026.522311242252,1983.1397184226448
39.15354757198088,92.5754477788432,40.30042758360046,79.5570167851304,988.1252143409336,1990.7850428048314,2041.4610908231616,1034.385630458817
89.58634738424536,41.32675580810552,86.35635517271771,90.0400043397138,999.7963246351394,2000.309481544743,1007.1419816000541,1004.163985227257
104.68470784046373,99.13026046645595,91.7903850746598,40.95989693640894,1984.7209927527178,1026.0894936868908,2070.156346749412,1991.1070244547766
39.146625113720134,43.462883029844136,94.79443036854889,42.47673787003235,1991.3255765701776,1952.6968151403448,1986.8249235661542,985.6810546066652
87.28096394366268,90.49609273190295,38.723074737699136,85.69024405252779,1974.077554543315,2023.6116851391957,1939.8824032306045,958.4477428240083
40.693056132035665,84.9676569674913,98.13529020178427,99.43932119802997,988.9467900749148,2033.9546478591217,1986.7538906443874,1993.0270241157004
86.354051923298,37.944534902746454,42.07586530854813,41.86428235403628,2001.1128328057962,987.2778481800458,1997.9626539290625,1010.4594736711688
94.16712628238439,92.00879518649865,90.725213754165,45.165815267899816,993.1892819110507,2014.5809143058198,2022.9775826045661,1985.1044019200067
93.90091308241945,40.88250111078242,90.42143572952119,90.51539748763048,2020.3523770318577,1973.0537383225246,2005.6668331803296,1974.8580828428387
94.88849835564095,93.6556623058461,100.59364179632644,83.11954999539707,2007.7953780490548,2020.8047234814605,993.1094524475748,2011.5996754283947
42.01371993139763,44.46479917651108,83.33072168782101,90.64383694549171,1979.1751543136743,2016.1645425384777,1970.6255432775108,1965.35917687437
90.87056331674253,44.021616058039015,88.17755807433473,35.72988729584603,1984.472455325301,2001.4063975899537,993.4003867910343,1047.0821897210285
87.07504114384501,91.97560734460058,42.16550578539008,88.69062975233363,1991.9779194692446,1038.8081872763019,1980.590372085973,1016.2871023596279
85.49753512725651,94.32847793439655,41.6582378043764,39.895523903215164,1994.772016408203,1020.2968431416892,1979.7480306887066,2001.3656500643165
93.03804806591621,89.39480773353856,84.66523816710271,85.77757141886396,2030.0373222304333,1979.6621248505496,1012.7509111749669,1974.7050431944854
38.87079795010504,42.3601389238804,42.11105604056378,43.51934510164622,1998.6428149332546,1979.8564408703767,1021.4273433807452,2032.0033351693862
39.052743141265836,81.96039948314852,91.8714608078049,84.15462841361429,2006.1136943478577,976.346649322655,2058.555234734437,2060.1745781048858
95.00668980593369,47.38141195818797,93.35942769389335,38.275342057918884,1974.7674759402687,985.0355823628834,1996.9927768891391,2013.728509521113
91.30383796040935,44.47354783518322,89.23903412919341,92.911562723071,2004.869144145638,2004.9362137573364,2000.0791754747859,1977.3219149899219
43.534709751168826,88.2293504158865,43.79177178243346,34.749640541729185,1971.4949662075926,987.9299036414142,1988.262189896243,970.9481756656787
90.22369653697393,90.84083023534694,41.23331512713132,92.69159344795864,1993.1143463327016,991.5030271868236,977.6591167848208,1997.0444632777326
42.65636433413704,93.79255156662674,85.93223092674418,86.48418628497336,1016.6188789766077,1973.5842225870504,989.7372686303172,1967.697631029616
85.57637491711093,91.78969159651717,39.64610943605586,86.23077305953433,2039.8369939040256,1992.4471369463388,1967.66877303769,1945.1761169029098
77.85008902662886,42.21238381227003,100.75864797155958,94.92004153717508,953.3529968498538,1969.1583318140363,2025.676824301904,979.0776311422155
87.06387373101725,87.43912081434374,44.59470003506924,38.201138954311006,1998.1036557344,1951.252101673035,2026.6789127500776,2043.6408057029753
81.82114175315935,92.38631621141423,98.94784124197145,40.78063367627307,2024.814232773557,2020.7503573375934,1994.2691407432947,2025.9343482513766
85.64962216508684,85.43857691527008,93.62407720264197,85.55828563172591,2009.3941565160649,1988.7928777028624,2014.1091265149716,1972.6162368544963
90.76360157749994,94.49993268515831,43.39370582787002,39.787094857326764,1948.2705941511795,1985.017981406666,1997.6889496824867,1984.038732164223
97.06814924620792,90.72182581766249,45.54528066452403,91.80313341609117,2017.336164470334,1984.4348101662845,2015.1096646948265,982.9201127513334
45.242851612081296,90.99510613021901,85.34711186333462,38.6460870346735,2040.1907200521669,1007.6683775686784,2006.0811090551308,1999.0977413414323
85.1296522047366,41.75261089792929,91.64587398754907,38.52710943052837,1998.61195390331,999.9386728872717,980.7093212636958,1987.1928816386187
86.50833368126351,36.50580529896625,88.3378492028574,89.28037629931565,989.9455098719184,1949.7793150397586,979.2054532459345,993.5906280309979
84.14129650063657,89.5805112486462,39.93384270834571,37.58257479480336,990.1026864934732,2002.8637082721475,1945.679219773567,2046.872502001837
85.85512621519224,90.48935520639027,93.97663684423969,85.2986186768279,1018.6759204816842,2011.0540919005134,990.946061261835,2007.8245123312806
41.126448634970515,86.49732052499779,38.771679177627504,39.999751316972535,1958.4602616034788,2018.9815991995797,2034.8431297734778,2008.8664539697593
87.74434761307326,90.9682847991737,40.798811109196144,86.72337428646566,976.318931756223,2015.988581986162,1986.1947256805304,1993.3435742141626
36.87715283388985,82.73344432511146,40.800430481598596,95.00279090738651,986.5751447695912,988.137092048669,1953.980332041115,2005.1060477669507
91.81462038523047,87.53956204712213,84.85067720636057,100.09849796151502,2014.6738612253127,1954.714680990241,2044.8583604401954,953.6000311590483
99.00483121365671,83.98405099268837,43.49865977626322,90.96449820593439,1985.7131919416809,2009.4778888938597,2004.7873468942507,1984.3088765682346
82.7125968776059,82.04774031534272,86.7249506177337,42.0995124107829,975.8721982086543,2006.8120047032464,1026.0916901787837,957.3760711542913
89.76827756955858,41.719135061919445,92.67994593077746,91.48591715794143,1987.3373620958573,1985.8190570027662,978.3624774887285,2005.1391959023258
40.68182713166949,84.98917952987324,46.559595219143944,84.78860127572578,2039.6939412246854,975.9603504730866,1956.39555571615,1006.8702311096706
90.75863191175804,96.7527318630467,47.44719125065565,36.255460143821495,2028.95761808088,1016.2000897374223,2019.885099023358,1983.6310511847641
86.85350303736519,89.19712764853543,43.947672555346514,88.6726919717605,1983.1763619786245,2013.3466948179264,999.5422244147303,2008.3463586650712
90.46612565476343,47.074178853123726,43.71873267465011,35.95719432385408,1995.7993372159237,2015.2654133612664,1981.5205180833568,2032.0136818795595
88.44124246163648,93.51237749232422,46.388276917083175,87.67936781442552,1983.6857691142102,2044.089142699813,2097.8420367537656,2047.621469619307
41.84474319715174,43.93100456220957,93.40320181512851,84.69125743178179,2002.3470590595182,1993.6444909615527,1019.394255606853,1969.5566454439283
96.20242550170715,94.58439046118458,35.96025320792423,82.56663590994232,2026.771552627099,1966.7447152958255,2033.0860207918522,1999.4773272701696
38.14852276315385,86.70677033341077,94.01309883107702,90.21900577881951,1965.8518755257646,2045.6746325410465,1987.0708571252371,2013.3537497191605
91.5968430867574,39.293248916621394,45.86248224759807,48.527771666271335,1975.314739066545,1942.5029338813179,1040.8695962216,1045.104426862893
86.62878204196208,87.68606375185519,99.47495207242066,91.64760556634238,2022.469130122171,1006.173805581572,1023.70040703051,1940.1795741973021
92.75564090982377,96.29216353398812,80.82534231701817,38.384242597633516,1939.0145263478992,1002.6710390438261,2011.084689498088,980.2497367897381
88.49584033541655,41.182584851807455,88.50653555418803,79.53169584324696,1997.8720229312262,2041.4109864263237,1927.429451506302,1947.0530182199407
90.01761050495985,99.61417793050421,38.82760539887312,86.97903751150687,990.9228757649421,1972.2564392839404,2020.9868143925016,1007.0038024116267
95.11482455931257,96.0035322961173,99.70750753947095,86.39242272260654,999.9657383196629,999.1751533077147,1959.0426069450632,2043.996585030536
42.52040108231941,91.23283051696683,41.36648619334618,82.9303256889953,1026.0199546937172,1993.1659902221982,2013.6310033117818,1989.5891567647127
90.26972417047196,84.34021282073302,82.9863823239311,90.22415701731794,1044.5717553497334,2009.1521153839835,976.1664650039174,1993.83642629086
40.3447538388381,82.76133408103627,90.90755449772476,38.09073358262036,1008.8198122245203,1994.8304798115205,1998.2778763145636,1002.2027914920667
90.21031847892452,93.29466435827723,39.28322011442326,93.05733518482671,2003.2416901118868,985.6840843642265,953.0860810651504,963.16423444272
99.49767948571848,44.16954999087846,39.79971922508405,38.28740836575598,1000.7720418043955,2005.3583369775022,971.2666354952089,1967.6762914292676
85.06865960835239,42.886744630572906,90.46263171975758,88.25363468512373,2008.3721237735683,2019.6150976188287,1988.45764065898,2036.1513919298193
88.22915357926726,42.61457068631525,88.13707438577767,84.66031485999943,992.0363011709132,1056.6380269121378,992.8384360026618,1062.231874466393
36.23361644571966,87.15561227689402,92.60678582090476,37.1493976204806,1965.2746589520405,1974.2721127889627,2004.1352751565723,2004.5188106817136
35.21925729701472,87.81815330951976,97.57189413849012,93.01564703601409,2003.8647901410482,1972.1682682197193,2045.6181670835929,1987.3109328639368
91.20549289479483,89.87622384894455,91.92942341838152,84.56308131288584,993.7361269665989,2010.4400742160426,1954.0265764768515,1007.7387480572038
42.64905157010034,90.84950964258313,92.8524499579438,85.17325266320837,1003.991309085655,1983.3975088407958,2021.8876056986048,2025.3882962853309
100.1614966350376,92.62796609975166,93.55984381771188,39.21976436516404,1932.8711534864683,1998.4509198810342,1992.049297344422,2002.8576917016314
92.08990624594777,84.36116051467174,88.17894086627497,93.89069153319889,2025.7718580447581,1982.206474096957,2009.425409075382,998.7739657112506
84.67641469327194,94.18232434870698,84.9133439255037,38.95168417184234,2075.0789576110815,2034.7268080637305,1996.935738566366,1000.4656348536881
88.3523323893371,80.81963604125244,40.59371053135178,80.50831501250417,1947.6148191868142,995.4320385033566,2012.9955515556426,2028.122226374117
41.673699904686714,42.252147479034406,94.65906030030075,89.57789897327552,1997.2612214531853,1016.6974590089269,2019.6579949065356,2060.9137731326055
42.29282221270358,91.39135035388982,91.26696592519957,87.55885424713246,2023.3244841070941,1996.820290378548,919.9008884744749,2033.4527923712155
40.452208142863284,88.10905333990608,90.74210743351684,82.25405445879422,1963.4871114173832,1988.7786694525905,2005.4634231111713,2015.531237178397
86.38852409543722,42.13935217373667,90.19225805926628,99.06631408915287,1989.7257454322632,2048.614662547211,2043.4625612272544,1965.370877475808
97.03104267906548,91.73871447431769,84.20920555954322,90.86740959182593,2015.5896648193423,1980.8849187066105,1960.4267842471488,1980.8579233529297
89.28645319682336,46.83954034936703,40.83938543305041,83.88642524491793,1985.2423087931593,2019.1058787700997,988.4452012031127,1971.0394964205082
39.75717630340604,86.8558834905353,43.88065548657343,38.48249916361371,1952.6398150178904,1935.2443470566693,1956.6798798709735,946.5269743579018
41.98823065271836,38.538445976087786,96.50906546027251,39.19188859632536,973.5297210124126,1988.432043407907,2003.1679691945042,1945.5381662053921
84.45432577486798,85.03712392417633,91.50830055727137,37.70599771706571,2018.0775491938548,1021.9344303948875,2024.3838774105086,990.6717826989484
82.05862987927792,82.96726795040297,94.63603673646426,92.99780305703085,995.800754324689,1992.817026881977,1980.7533204369026,1996.9452109834367
38.007493999240936,40.74690044086355,87.29404633690832,89.16136007282411,1994.765967676706,2015.3941345313235,2001.055012745348,1972.0183526118851
88.13183592885737,86.99180480199658,88.04961259726053,86.13237538996373,2011.1833425170798,2059.595577675865,2031.6922694639838,1000.4461754445726
83.0317811452417,94.25728459307423,44.22464461405267,94.73188360182193,1000.1004300689901,1020.4012949305377,2019.6559984153819,1001.9870968028636
40.78214069612364,92.21158976423547,42.305958795998286,35.831248780191245,2029.8906789818398,1969.517810754652,997.2433124874608,2011.9763164659475
86.23427141943385,40.98462189772157,84.15864607727022,35.40851489340308,1989.787152410624,1984.421682886453,2004.7640863007075,1933.0761133474173
85.63442220959425,41.61871559205578,83.5688903685463,88.75897755503294,999.99114770257,2001.4489098950698,2007.1221809711133,978.9176323241745
86.30964344352579,43.604464272806,37.33216789195292,91.97877064272635,2001.606714024378,1957.4272842648045,1023.9894796555387,1968.675396837176
86.00247016084047,43.06028322108786,44.79584287430671,35.80164102493903,974.7127128331742,1974.1672416419503,1997.7707650182058,1006.5867249291132
