TempSensor0,TempSensor1,TempSensor2,TempSensor3,VibraSensor0,VibraSensor1,VibraSensor2,VibraSensor3
42.56696220247457,41.714091725368505,38.64405561279451,32.102528105971444,1058.9847664412828,994.643375227778,1977.1786449196238,1036.3847988550474
46.580733225123254,40.610736730647474,37.69099209870083,36.69752738361762,1943.4099150059067,957.9350745538176,1021.9042233055527,1036.4112090483854
44.76888941001572,40.64757481179308,38.15391835170457,36.97367409301616,982.3723411449855,1976.8019177515728,1015.7747435928889,1028.616187714837
88.00867211384028,40.079926381636525,40.38487170904481,36.2464355461591,2011.0118115930622,988.2244744986241,995.1547846758912,1014.7552849793974
42.947584907764686,39.08769764025881,40.17456821768951,36.08512079817073,1017.2286936821838,993.6269240339616,1016.4076923624383,1009.1886343472702
43.063202079463125,38.3188889526088,47.00436219331423,34.2418487806861,985.6176640037054,979.5237721281271,1021.1080615696148,1021.7720010469511
43.96382977657241,39.70350523377878,46.765795414289215,36.86757909634548,976.9453850215667,961.4854571817893,1014.2812773156959,1030.7982368121184
46.560883560008904,41.552716731760896,40.1066957165405,40.737875538626085,998.2630208054401,981.8918343986417,1023.4690236222078,1019.334807877688
47.51613074769443,42.88819188577057,38.873191027917784,41.92452116436819,1009.368672878988,1031.5511963557447,996.6408709711293,992.0546137513645
44.641786292623664,44.68779293804444,38.771805188301585,39.52473875857725,1005.4454064394242,1070.8187115586136,966.0197910879143,994.7512386113742
41.98907594205246,45.21838462448506,37.95824653766865,31.766159000730795,1002.464427358309,1041.5039302748653,969.1509100839166,984.4361531431473
42.60843303367729,40.27653329271501,38.21407731790862,32.85140127556592,1010.3810142569041,2017.9352608740646,1967.926641421148,971.2207267269619
43.36625452244412,39.75757840146413,39.96640795159231,100.54227158932544,1030.089222278379,951.4223696359087,1020.1308284477542,984.3652108041063
39.9028058157175,42.290898587929476,39.29886924949207,38.929094973329065,2043.8608195627357,927.8181018408129,1008.8583909548131,981.1639698054204
41.23907549594321,41.12034221587583,38.24381511368064,37.34833029068062,1000.7527971729319,975.0115326276632,994.3589427435331,997.3196564685832
44.199994893883414,43.99506930439934,38.49068448499554,39.82463315101482,1030.1171297563164,1005.0234832075607,1040.4373861695021,1997.3523940062119
43.28970362222422,41.696985571340996,41.80838865610178,43.69012236992249,1043.9288267793481,2003.2314363863693,1017.3187223051566,1012.2029301674402
43.84940247837882,37.59349297395737,41.06507713034358,36.99637535091197,997.7574844218414,1971.979001845512,951.4458946777378,2041.9953639247897
48.38238891510809,40.61166652060991,35.13470290856199,31.271839579771395,979.0960250814705,997.9096376768036,976.8208767132082,1019.7013597007935
48.23976435719189,44.60707192224106,34.6839564427527,37.95880742757634,984.2553566148933,1007.5173793513914,991.6062639057802,1014.7887597258626
43.65734343743699,43.60018508500914,35.6630067474755,39.46559420383308,1002.8086477620614,2007.8083660616946,973.5052864016047,986.721837569958
43.42775747449814,41.36263041675461,39.22444192830749,36.32698780470673,1022.8688515719613,997.6080139440919,977.7535413916028,966.8677549573025
44.09550046562945,45.324940644178824,41.21957147894956,36.23069585719192,1018.5640647805751,1005.7103123384416,987.9512150475589,986.5869770167444
37.49948682076645,47.810738171465644,36.8433496564062,37.440011348349586,991.7271329940643,1979.280327838179,1019.5424367200842,1003.5656771195383
34.83557021031267,39.686469204450916,30.638500919591475,39.32802303461735,1023.2824799674696,1952.6593585059409,1031.3823705890854,982.0444003527301
40.90908965912696,39.20387322619859,33.917329673771064,37.293625830444356,1025.67436589716,983.6982109946186,1009.0567251035782,995.3403227154427
43.19398036331745,42.845257596224926,38.039710639001946,35.46908790616147,961.3348109906242,1023.110055495305,1002.4733096994265,1012.4020442800132
42.44612667742754,39.40471208268895,38.19787541556419,37.429851738289955,959.2097271958762,1042.5590595322706,1018.0247652878184,974.9559232737631
91.88564249127303,38.2077642134144,85.50293616206527,38.337974839430885,1007.1188929541178,1989.0903215109736,1021.628955317195,979.4121718950903
43.89312304061568,40.77360696958556,37.03020053569021,38.19422831199832,989.4981470325362,1931.6315421626923,1013.7080906566011,986.0466359171483
43.8975108200564,43.8267561769609,39.57580710538158,37.02037406332751,984.35319329249,1036.6091732438258,983.93118435052,1003.8773491224849
45.4502218044384,42.458583844778445,39.49278549661026,36.949248489363356,1003.4481274965535,1019.4937541541781,996.2998939093776,1048.298029144005
47.847344558767205,44.10914701599438,38.42420102268922,41.85254607188112,1005.606982032905,1009.6046917957476,1028.37187807411,1042.212391634895
46.37982356372558,43.502778651654175,42.3338839594839,39.90019171255125,1035.0525026492867,1000.3878740614227,1005.4346932402445,988.0818740703272
